NEnr.;ID_Finance;IDZone;IDExercice;Budget;BudgetPrevu;FPrevu;FRealise;IPrevu;IRealise;DPrevu;DRealise;RPrevu;RRealise
496;569;110807;2008;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
497;570;110807;2009;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
498;571;110807;2010;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
499;572;110807;2011;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
500;573;110807;2012;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
501;574;110808;2007;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
502;575;110808;2008;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
503;576;110808;2009;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
504;577;110808;2010;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
505;578;110808;2011;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
506;579;110808;2012;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
459;532;110809;2007;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
460;533;110809;2008;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
461;534;110809;2009;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
462;535;110809;2010;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
463;536;110809;2011;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
464;537;110809;2012;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
512;585;110810;2012;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
507;580;110810;2007;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
508;581;110810;2008;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
509;582;110810;2009;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
510;583;110810;2010;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
511;584;110810;2011;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
519;592;110901;2007;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
520;593;110901;2008;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
521;594;110901;2009;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
522;595;110901;2010;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
523;596;110901;2011;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
524;597;110901;2012;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
543;616;110902;2007;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
544;617;110902;2008;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
545;618;110902;2009;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
546;619;110902;2010;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
547;620;110902;2011;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
548;621;110902;2012;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
525;598;110903;2007;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
526;599;110903;2008;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
527;600;110903;2009;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
528;601;110903;2010;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
529;602;110903;2011;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
530;603;110903;2012;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
537;610;110904;2007;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
538;611;110904;2008;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
539;612;110904;2009;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
540;613;110904;2010;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
541;614;110904;2011;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
542;615;110904;2012;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
531;604;110905;2007;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
532;605;110905;2008;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
533;606;110905;2009;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
534;607;110905;2010;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
535;608;110905;2011;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
536;609;110905;2012;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
555;628;111001;2007;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
556;629;111001;2008;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
557;630;111001;2009;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
558;631;111001;2010;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
559;632;111001;2011;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
560;633;111001;2012;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
12;16;111002;2011;2 075 900 000,000000;2 075 900 000,000000;0,000000;0,000000;0,000000;0,000000;20 759 000 000,000000;2 075 900 000,000000;0,000000;0,000000
561;634;111002;2007;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
562;635;111002;2008;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
51;110;111002;2018;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
563;636;111002;2009;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
564;637;111002;2010;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
565;639;111002;2012;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
549;622;111003;2007;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
550;623;111003;2008;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
551;624;111003;2009;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
552;625;111003;2010;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
553;626;111003;2011;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
554;627;111003;2012;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
566;640;111004;2007;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
567;641;111004;2008;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
568;642;111004;2009;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
569;643;111004;2010;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
570;644;111004;2011;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
577;651;111005;2007;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
578;652;111005;2008;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
579;653;111005;2009;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
580;654;111005;2010;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
581;655;111005;2011;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
582;656;111005;2012;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
571;645;111006;2007;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
572;646;111006;2008;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
573;647;111006;2009;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
574;648;111006;2010;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
575;649;111006;2011;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
576;650;111006;2012;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
583;657;120101;2007;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
584;658;120101;2008;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
585;659;120101;2009;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
586;660;120101;2010;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
587;661;120101;2011;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
588;662;120101;2012;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
589;663;120102;2007;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
590;664;120102;2008;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
591;665;120102;2009;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
592;666;120102;2010;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
593;667;120102;2011;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
594;668;120102;2012;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
595;669;120103;2007;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
596;670;120103;2008;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
597;671;120103;2009;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
598;672;120103;2010;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
599;673;120103;2011;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
600;674;120103;2012;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
601;675;120104;2007;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
602;676;120104;2008;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
603;677;120104;2009;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
604;678;120104;2010;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
605;679;120104;2011;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
606;680;120104;2012;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
607;681;120201;2007;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
608;682;120201;2008;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
609;683;120201;2009;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
610;684;120201;2010;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
611;685;120201;2011;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
612;686;120201;2012;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
619;693;120202;2007;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
620;694;120202;2008;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
621;695;120202;2009;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
622;696;120202;2010;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
623;697;120202;2011;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
624;698;120202;2012;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
613;687;120204;2007;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
614;688;120204;2008;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
615;689;120204;2009;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
616;690;120204;2010;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
617;691;120204;2011;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
618;692;120204;2012;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
625;699;120205;2007;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
626;700;120205;2008;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
627;701;120205;2009;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
628;702;120205;2010;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
629;703;120205;2011;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
630;704;120205;2012;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
637;711;120206;2007;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
638;712;120206;2008;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
639;713;120206;2009;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
640;714;120206;2010;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
641;715;120206;2011;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
642;716;120206;2012;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
631;705;120207;2007;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
632;706;120207;2008;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
633;707;120207;2009;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
634;708;120207;2010;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
635;709;120207;2011;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
636;710;120207;2012;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
643;717;120208;2007;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
644;718;120208;2008;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
645;719;120208;2009;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
646;720;120208;2010;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
647;721;120208;2011;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
648;722;120208;2012;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
651;725;130105;2011;0,000000;2 345 656,000000;0,000000;445 655 964,000000;0,000000;0,000000;0,000000;0,000000;456 456,000000;0,000000
45;101;130106;2012;366 509 270,000000;402 591 288,000000;251 743 362,000000;251 835 886,000000;149 675 073,000000;128 159 824,000000;402 591 288,000000;330 427 252,000000;402 591 288,000000;366 509 270,000000
46;102;130106;2013;427 483 368,000000;554 438 100,000000;349 209 100,000000;280 750 158,000000;205 229 856,000000;146 733 210,000000;554 438 100,000000;392 114 077,000000;554 438 100,000000;427 483 368,000000
47;103;130106;2014;422 680 843,000000;621 198 958,000000;394 976 600,000000;390 698 810,000000;97 982 033,000000;199 722 264,000000;621 198 958,000000;392 286 691,000000;621 198 958,000000;422 680 843,000000
48;104;130109;2011;152 759 699,000000;257 095 699,000000;142 095 500,000000;84 193 309,000000;115 000 199,000000;68 566 390,000000;257 095 699,000000;152 192 463,000000;257 095 699,000000;152 759 699,000000
49;105;130109;2012;256 247 436,000000;346 481 483,000000;238 661 483,000000;148 527 436,000000;107 820 000,000000;107 720 000,000000;346 481 483,000000;255 557 504,000000;346 481 483,000000;256 247 436,000000
50;106;130109;2013;123 764 755,000000;363 496 857,000000;164 733 756,000000;74 906 155,000000;198 763 101,000000;48 858 600,000000;363 496 857,000000;123 332 922,000000;363 496 857,000000;123 764 755,000000
23;65;130311;2010;320 942 404,000000;389 912 432,000000;389 912 432,000000;320 942 404,000000;184 325 198,000000;146 030 972,000000;389 912 342,000000;310 030 972,000000;389 912 432,000000;320 942 404,000000
35;77;130311;2011;375 198 316,000000;722 826 349,000000;722 826 349,000000;375 198 316,000000;360 101 894,000000;160 053 444,000000;722 826 349,000000;374 171 029,000000;722 826 349,000000;375 198 316,000000
36;78;130311;2012;500 000 000,000000;779 827 189,000000;710 293 247,000000;470 000 000,000000;451 348 970,000000;306 676 501,000000;779 827 189,000000;493 273 746,000000;779 827 189,000000;500 000 000,000000
14;19;130606;2010;555 439 915,000000;521 984 052,000000;327 417 787,000000;365 324 300,000000;194 566 268,000000;190 115 615,000000;521 984 052,000000;488 577 514,000000;521 984 052,000000;555 439 915,000000
16;21;130606;2011;820 188 800,000000;890 188 800,000000;485 887 948,000000;448 571 786,000000;404 300 852,000000;367 595 556,000000;890 188 800,000000;816 167 342,000000;890 188 800,000000;820 188 800,000000
17;22;130606;2012;794 180 243,000000;942 497 227,000000;456 692 781,000000;435 707 071,000000;485 804 446,000000;358 473 172,000000;0,000000;0,000000;0,000000;0,000000
52;112;130606;2013;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
27;69;140203;2012;1 391 280 000,000000;1 391 280 000,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
28;70;140203;2013;1 433 018 000,000000;1 433 018 000,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
29;71;140203;2014;1 476 008 952,000000;1 476 008 952,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
30;72;140203;2015;1 520 289 221,000000;1 520 289 221,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
653;727;140304;2007;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;48 974 266,000000;0,000000;51 369 265,000000
654;728;140304;2008;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;50 085 895,000000;0,000000;74 293 389,000000
655;729;140304;2009;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;53 064 274,000000;0,000000;78 037 969,000000
41;88;140306;2007;23 278 454,000000;25 705 750,000000;0,000000;0,000000;0,000000;0,000000;25 705 750,000000;23 238 279,000000;25 705 750,000000;23 278 454,000000
42;89;140306;2008;28 305 668,000000;33 598 259,000000;0,000000;0,000000;0,000000;0,000000;33 596 259,000000;28 287 918,000000;33 598 259,000000;28 305 668,000000
43;90;140306;2009;22 758 599,000000;42 452 700,000000;0,000000;0,000000;0,000000;0,000000;42 452 700,000000;22 742 214,000000;42 452 700,000000;22 758 599,000000
20;32;170101;2014;563 564 175,000000;563 564 175,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;156 175 000,000000;0,000000
38;85;170104;2009;284 685 172,000000;420 944 239,000000;414 449 946,000000;282 250 879,000000;6 494 293,000000;2 434 293,000000;0,000000;284 511 708,000000;420 944 239,000000;284 685 172,000000
39;87;170104;2008;264 951 193,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;262 709 754,000000;0,000000;264 951 193,000000
40;86;170104;2007;251 586 567,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;247 990 451,000000;0,000000;251 586 567,000000
31;73;170201;2009;330 227 460,000000;330 227 460,000000;206 638 091,000000;206 638 091,000000;123 589 369,000000;123 589 369,000000;386 998 958,000000;386 998 958,000000;206 638 091,000000;206 638 091,000000
32;74;170201;2010;495 142 060,000000;495 142 060,000000;177 223 887,000000;177 223 887,000000;317 918 173,000000;317 918 173,000000;521 436 109,000000;521 436 109,000000;495 142 060,000000;495 142 060,000000
33;75;170201;2011;402 287 709,000000;402 287 709,000000;219 505 037,000000;219 505 037,000000;182 782 672,000000;182 782 672,000000;439 646 000,000000;439 646 000,000000;402 287 709,000000;402 287 709,000000
652;726;170504;2015;0,000000;125 555 555,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
37;79;170505;2008;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
4;4;170506;2008;110 172 662,000000;0,000000;72 372 662,000000;62 329 389,000000;37 800 000,000000;25 072 567,000000;110 172 662,000000;87 401 956,000000;110 172 662,000000;116 991 112,000000
5;5;170506;2009;266 433 310,000000;0,000000;125 413 454,000000;76 142 515,000000;141 019 856,000000;7 755 199,000000;266 433 310,000000;83 897 714,000000;266 433 310,000000;87 815 104,000000
6;6;170506;2010;362 783 907,000000;0,000000;209 083 407,000000;66 664 400,000000;153 700 500,000000;472 861 996,000000;362 783 907,000000;499 606 543,000000;362 783 907,000000;0,000000
19;59;180103;2010;0,000000;671 168 450,000000;521 628 000,000000;0,000000;143 610 138,000000;0,000000;671 168 450,000000;0,000000;665 238 138,000000;0,000000
21;60;180103;2011;0,000000;358 868 603,000000;214 000 000,000000;0,000000;144 868 603,000000;0,000000;358 868 603,000000;0,000000;358 868 603,000000;0,000000
22;61;180103;2012;0,000000;542 864 379,000000;214 000 000,000000;0,000000;144 868 603,000000;0,000000;542 864 289,000000;0,000000;542 864 379,000000;0,000000
7;7;180401;2005;138 900 610,000000;188 878 865,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
8;8;180401;2006;218 636 177,000000;248 974 732,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
9;9;180401;2007;261 120 493,000000;299 460 805,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
10;10;180401;2008;209 231 171,000000;379 869 766,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
